fecha,monto,referencia
05/10/2019,4431.1,75577
23/06/2022,3311.28,36459
27/12/2021,3853.23,20980
06/12/2014,2187.18,94089
26/12/2013,141.63,89989
23/03/2012,293.83,58340
20/11/2024,3959.01,18003
24/12/2016,3389.09,45019
26/05/2014,4857.08,12048
28/02/2023,3507.29,49151
26/10/2015,3297.29,39050
06/06/2023,1002.45,43134
17/01/2013,3519.83,64743
07/09/2022,4134.5,23003
23/06/2017,843.34,16829
01/04/2015,1549.34,25989
05/08/2016,1084.89,11523
20/08/2019,1922.85,57048
10/01/2013,2005.74,57220
31/01/2019,3843.31,26365
12/12/2019,4835.05,68302
27/09/2014,4165.27,60505
05/04/2022,2163.22,98752
28/04/2014,1006.94,18896
02/07/2016,2806.07,32031
07/10/2011,3778.5,76420
18/01/2025,177.29,94639
17/12/2023,3712.26,46852
23/05/2020,2339.15,42995
22/08/2018,1033.42,67529
20/08/2012,3178.0,58070
17/07/2024,502.86,69846
29/03/2017,1373.02,32072
04/04/2014,3883.3,63748
08/04/2017,399.8,62470
23/12/2017,4422.27,86733
16/12/2015,4874.85,93335
27/12/2016,4682.29,49872
15/08/2016,2921.29,21169
22/02/2025,271.48,10466
11/08/2014,987.56,53429
02/05/2013,1351.5,45025
11/07/2024,654.61,90824
29/03/2024,864.39,61332
04/05/2018,3936.48,46511
07/12/2011,2949.75,41959
01/04/2013,4612.19,44180
27/06/2020,4813.73,94901
11/10/2017,4188.69,70995
24/02/2012,1342.59,35918
14/03/2017,1240.82,15878
02/12/2014,1442.24,78555
20/03/2018,674.31,95595
01/02/2024,377.24,63369
25/06/2017,2057.84,23294
01/06/2013,139.55,35112
08/04/2018,3611.1,50793
06/12/2012,1416.51,70725
20/05/2018,3307.33,27254
25/02/2024,2249.52,80780
06/03/2018,1108.91,54585
27/01/2016,3181.12,88359
09/01/2019,3905.31,94011
02/04/2022,3652.44,66881
21/07/2012,4465.99,11260
06/01/2015,4971.27,79288
15/04/2024,2123.1,68938
12/01/2014,4600.87,63564
25/11/2018,1751.58,18998
02/06/2023,468.15,70301
07/02/2018,1285.76,84962
18/08/2018,4750.78,85083
11/11/2018,4708.91,40285
11/03/2016,4914.29,53701
06/07/2017,2439.32,84397
27/09/2011,4926.21,98694
30/11/2013,470.67,88956
16/02/2017,1009.77,54800
11/05/2023,4197.25,81389
25/07/2015,796.63,44802
14/07/2024,2716.2,65313
13/01/2018,3297.07,54093
13/02/2017,4551.07,50768
08/01/2012,4306.51,39104
19/02/2016,4459.77,50251
05/12/2023,521.1,51716
24/12/2012,1226.01,79775
03/06/2020,2719.45,25901
06/03/2025,2125.42,56809
09/01/2023,969.31,36682
16/01/2020,4661.13,36351
30/01/2021,3993.27,68413
21/10/2012,763.1,54514
03/10/2017,2840.49,65082
22/10/2021,747.97,80131
03/09/2016,2539.42,79713
20/02/2020,2231.1,88780
06/11/2014,1309.67,26450
18/02/2016,2229.31,48790
13/07/2022,893.97,99577
03/08/2013,1283.29,15409
06/03/2016,1900.43,34979
30/10/2022,4597.65,18541
14/06/2016,1425.16,59473
07/10/2022,4495.96,72485
29/11/2021,888.23,20381
15/04/2024,4334.74,22078
06/11/2020,1519.62,25545
07/02/2022,737.67,68506
13/08/2013,497.65,69604
08/04/2022,698.42,93837
05/03/2020,2034.42,90921
15/01/2025,4814.62,21510
27/05/2016,3647.82,33043
10/12/2018,2218.86,31649
01/06/2015,2628.71,78812
22/06/2021,2225.55,84074
05/11/2015,158.49,34523
05/07/2015,1672.53,83464
08/09/2017,4500.45,80726
01/12/2022,3800.4,45785
28/08/2015,2875.18,61686
02/12/2017,2229.0,42087
13/09/2014,3404.01,59766
12/04/2023,1593.18,30653
15/12/2014,557.33,50349
08/03/2025,1203.06,75099
30/12/2015,1641.43,72632
13/07/2024,2188.2,11334
16/09/2024,4676.05,86496
10/05/2021,2889.77,92314
09/04/2015,657.21,74106
08/05/2020,776.53,95637
02/05/2023,1567.16,94473
10/11/2013,2577.83,58856
30/11/2022,1248.05,73479
17/06/2019,4376.81,33296
06/12/2014,151.09,65176
29/12/2015,1800.2,40976
05/03/2020,3146.55,96392
18/04/2014,2298.06,36318
19/03/2018,1378.58,45801
14/02/2025,2046.79,33664
24/04/2022,1400.63,90005
09/12/2022,1454.7,31594
15/01/2018,4864.11,87659
15/02/2018,2096.58,61542
03/06/2024,4641.46,23636
02/03/2020,4602.85,82073
08/11/2020,1599.86,23462
26/05/2017,4760.55,89845
27/12/2016,770.66,39405
25/11/2024,325.39,96321
11/03/2021,176.52,33698
27/11/2013,4496.02,27738
04/04/2014,238.73,28243
14/01/2018,132.99,67805
21/04/2022,3911.54,63417
23/06/2020,1925.12,84568
12/10/2018,1786.63,96322
08/09/2021,3154.96,30483
10/12/2022,521.6,22543
13/06/2016,1575.2,76105
25/08/2021,437.26,64511
23/12/2023,4956.0,15205
17/02/2022,1238.04,55713
04/05/2019,745.92,56158
19/02/2020,3115.95,98512
17/04/2024,836.47,94885
13/11/2022,795.89,92801
14/08/2024,1900.88,40730
23/12/2022,2853.51,20799
01/09/2023,4009.5,80161
16/09/2021,2309.57,63975
08/01/2018,4598.63,79231
05/12/2019,2949.66,69871
11/10/2019,1870.08,73915
08/05/2022,1285.2,76447
07/06/2017,4083.32,69579
14/04/2015,4194.8,67358
02/05/2018,2744.92,12551
04/02/2025,1593.73,80627
18/03/2013,3292.07,94724
17/11/2021,416.69,79303
10/08/2019,2128.92,61054
10/06/2013,925.79,75679
21/05/2013,4799.62,94617
29/03/2022,4636.06,42285
16/04/2017,2441.18,29410
22/10/2013,2448.05,86439
26/09/2014,3682.27,69273
26/10/2011,1297.62,97558
08/04/2017,1862.37,23471
13/01/2020,4560.13,94746
19/07/2019,3603.07,78945
07/12/2024,3733.66,76387
02/08/2023,2248.72,37438
14/09/2016,4377.73,86544
20/05/2015,3732.67,13316
07/12/2023,4339.31,60158
08/02/2015,3454.34,26050
26/04/2024,4309.02,15128
31/03/2024,2438.17,44090
09/03/2021,1550.85,25057
29/01/2020,857.73,84849
23/10/2017,3358.25,76472
29/03/2018,111.81,55961
24/05/2023,2134.01,94852
04/06/2013,1298.36,66611
16/12/2012,3517.7,98226
17/12/2024,3065.42,93966
16/10/2020,1433.12,61590
24/06/2014,640.78,86181
11/12/2012,2980.7,30673
08/09/2024,329.12,75240
30/12/2019,1962.23,42977
17/05/2015,2053.68,39413
02/12/2015,2832.46,42540
14/03/2021,1404.77,74689
14/07/2016,2610.72,73961
30/12/2019,2258.11,39928
05/04/2015,3105.19,43408
04/11/2016,146.68,49155
12/10/2022,4430.63,66167
09/09/2018,4433.14,89797
18/05/2023,907.57,96325
14/03/2025,3615.21,38973
30/08/2011,4955.51,31303
22/11/2023,4487.01,66099
12/09/2016,4265.17,51361
07/03/2022,1219.47,61926
05/11/2023,2395.08,66273
13/01/2013,2412.67,85571
02/03/2024,2569.1,97765
16/10/2024,435.14,51089
16/04/2021,385.73,97451
17/08/2012,3291.51,96119
14/08/2021,3587.72,97391
01/11/2015,4693.37,43686
05/04/2024,990.84,48402
03/09/2023,4346.26,91784
26/07/2012,2848.08,10685
15/02/2016,2918.33,37954
12/09/2017,4615.01,95285
24/01/2022,2891.02,42641
10/09/2011,1376.12,35851
06/09/2022,303.73,15613
15/06/2016,4692.38,66523
28/11/2011,1729.63,51120
28/05/2019,2496.06,64736
29/12/2012,933.36,83662
03/05/2013,3030.05,56648
05/09/2011,1579.69,29951
12/10/2018,2412.82,65133
20/12/2012,2628.25,65138
26/05/2019,4366.95,18720
13/07/2024,3103.16,46037
21/10/2021,128.47,96469
14/12/2020,1518.95,56578
22/01/2017,2859.6,65153
28/06/2019,2635.77,24116
03/02/2020,2801.13,33823
19/09/2015,2303.91,82068
31/05/2012,1493.36,30469
25/06/2016,4877.89,99898
31/12/2017,1124.96,30713
18/02/2020,2990.29,38512
17/07/2015,2095.14,29298
16/09/2014,2045.15,23430
12/04/2020,4862.18,55233
19/08/2016,1861.53,91600
13/04/2024,4825.21,15189
12/08/2013,648.99,27389
10/07/2017,946.69,81373
25/06/2012,1903.91,25300
15/01/2023,1625.25,36918
19/09/2017,428.17,53684
03/03/2015,4325.88,54933
12/10/2018,2068.86,69487
12/10/2023,380.67,59130
22/12/2013,3329.84,41345
04/05/2013,2259.49,85996
02/01/2023,657.78,34089
18/04/2013,4718.09,15684
10/01/2017,2014.36,60082
21/03/2020,994.67,47217
24/09/2019,1232.04,73168
09/01/2017,2179.83,33684
22/12/2012,1736.61,99295
20/12/2022,3856.2,79834
29/01/2013,451.54,78066
22/11/2012,3110.24,85415
16/04/2022,1179.81,82362
21/04/2022,1085.93,62853
08/08/2018,3834.53,13033
29/04/2013,2204.15,92548
16/01/2022,3088.94,78566
22/04/2015,1884.28,37154
07/03/2024,3587.33,81028
04/06/2016,4015.13,23343
23/03/2018,2246.36,58930
25/05/2023,3776.98,11454
11/12/2019,2499.76,37383
13/08/2013,4476.29,22157
20/05/2013,3355.26,97524
16/11/2017,3211.67,60381
19/06/2018,2508.71,62158
09/10/2015,679.7,91476
10/03/2020,789.72,33281
30/04/2017,4765.34,93226
25/11/2021,3892.13,85155
11/06/2018,4640.75,46930
24/05/2020,2840.6,76701
15/08/2015,477.02,80149
29/03/2023,4195.65,36749
10/02/2022,301.7,75857
21/10/2021,3374.13,76266
27/04/2013,4196.29,34791
14/09/2013,870.3,87649
25/11/2019,3122.25,42642
28/09/2023,2169.74,75255
18/05/2016,1524.45,73742
31/12/2022,463.65,73502
26/10/2014,1235.35,92740
04/06/2022,4251.62,92020
20/04/2023,2702.21,37866
16/07/2017,2543.58,65400
16/12/2017,4395.04,51836
09/04/2020,3025.0,40256
13/01/2025,4118.55,32422
07/02/2022,2444.31,94601
21/05/2014,223.93,12306
22/02/2020,1841.55,27199
22/02/2015,4336.07,31306
12/11/2012,3108.26,56355
05/06/2018,1431.78,83101
11/04/2016,2319.67,13236
16/08/2013,1415.36,93975
22/09/2016,2709.11,30795
27/08/2013,2763.47,18943
10/07/2013,1550.31,30921
18/09/2022,4425.03,66081
30/08/2023,723.8,14954
29/08/2023,4505.97,77550
21/01/2022,1689.22,51112
10/03/2013,2757.47,12560
12/12/2017,1972.94,62143
12/03/2017,1658.5,38397
19/02/2022,802.35,92968
19/01/2024,2213.12,31232
05/09/2016,2971.51,89963
21/01/2014,419.27,20586
20/01/2024,3931.66,75735
08/04/2014,611.46,53529
24/01/2018,2750.85,67978
11/12/2021,1933.3,82405
03/06/2017,2604.22,20582
19/06/2015,192.13,11022
29/11/2023,4952.16,23655
02/10/2023,1252.44,75217
07/09/2023,2504.72,17925
27/03/2018,3849.59,69447
02/03/2025,1342.97,74476
06/02/2022,2481.31,71552
14/04/2025,965.0,67193
31/05/2012,469.79,53047
16/09/2015,2481.37,36125
13/09/2014,4754.56,96056
06/05/2017,687.02,27964
02/07/2014,958.45,65730
12/04/2022,3682.64,74709
04/11/2015,794.45,11120
29/06/2014,138.71,47859
05/06/2017,3843.6,43803
05/03/2023,1713.05,11458
21/09/2014,2070.15,31055
16/12/2013,1773.44,19975
18/12/2017,4460.91,45683
03/03/2021,4067.89,94898
18/11/2013,3059.45,62483
21/03/2016,4058.41,83971
20/02/2012,3732.88,67537
27/10/2022,4518.62,93317
11/04/2014,2398.87,80093
20/08/2017,3837.5,88205
27/11/2024,1697.63,37209
08/08/2016,1439.06,75251
15/10/2015,1789.04,53763
25/01/2013,1878.22,64360
17/01/2024,1483.4,44959
26/11/2024,1408.69,65160
12/07/2016,2243.57,61099
03/05/2018,4178.45,59109
01/09/2013,1054.74,53426
29/06/2021,4471.65,29928
29/07/2024,765.24,55663
31/05/2021,2539.61,42358
01/12/2022,2594.53,89057
15/06/2017,4690.08,56327
05/07/2013,2753.49,59854
27/11/2012,1147.23,93534
08/03/2024,117.38,70124
07/01/2012,1937.89,79069
22/06/2020,3088.48,94314
19/07/2021,1009.74,27907
13/05/2020,3237.97,53757
01/07/2015,1501.53,93644
25/04/2012,2747.95,80341
04/05/2018,1534.13,39010
11/11/2021,1467.69,83743
18/10/2020,1592.03,88455
07/08/2016,3278.39,45255
20/12/2013,2002.42,33483
02/02/2021,2302.68,53506
14/01/2016,2789.93,26589
05/04/2022,3152.08,93071
06/08/2021,762.2,62927
07/07/2014,1933.28,49464
11/02/2024,4457.02,36417
17/01/2018,4587.57,46177
05/10/2016,686.78,56664
15/05/2019,4336.47,62316
10/09/2024,3852.9,11382
20/02/2019,879.76,52211
05/08/2022,4239.78,92825
03/02/2019,3385.76,15417
03/07/2020,2630.85,67784
14/11/2012,4197.18,34252
13/01/2015,489.55,18442
26/07/2017,2611.61,28058
20/04/2020,4519.07,31148
22/07/2017,4993.86,71078
28/03/2021,4385.18,76568
02/05/2013,1570.09,52321
13/11/2015,4170.07,34036
09/02/2023,3112.84,28013
24/08/2012,4819.8,76463
24/03/2025,4879.73,27661
26/02/2016,2091.43,93684
17/01/2022,2269.24,68524
19/09/2013,2758.85,31380
30/05/2021,2024.34,83723
24/03/2012,2710.21,18759
19/02/2022,1297.32,99295
30/11/2020,1522.48,36744
31/05/2022,3570.82,99606
17/11/2018,4886.96,44399
07/06/2013,1186.11,64973
11/09/2012,2474.37,68658
25/01/2021,1197.9,84325
06/04/2013,2129.91,79115
23/11/2018,188.31,38629
06/10/2019,4239.71,20280
06/08/2019,2996.72,57248
22/02/2013,1767.17,70510
11/05/2014,4543.92,90953
30/07/2015,987.84,43392
23/09/2023,4149.43,70123
15/09/2012,218.54,81242
03/09/2024,3183.88,72368
19/04/2018,3502.8,63930
05/08/2015,2085.58,31154
08/05/2016,1603.76,61843
18/04/2024,550.82,62122
14/02/2012,3260.88,25034
03/04/2012,1443.21,47034
26/02/2021,4704.61,17137
11/11/2015,3147.05,98656
10/09/2017,328.12,81608
22/03/2021,2722.16,15730
03/05/2013,2571.59,52941
30/11/2015,4987.66,83587
27/11/2023,4304.27,54609
15/11/2021,3169.93,13467
25/05/2014,1720.94,88663
25/04/2021,2450.58,82614
12/09/2024,2605.97,82519
24/03/2021,1976.45,44096
23/03/2014,1121.91,97223
21/06/2019,3190.56,88940
14/10/2024,2714.87,45739
03/06/2015,4182.84,29623
12/05/2015,1278.12,11049
12/05/2019,3621.01,50174
04/06/2022,3174.02,14333
08/04/2018,2644.63,85007
20/06/2018,267.52,61706
15/07/2022,1011.53,14983
08/10/2013,1625.31,52203
06/08/2015,1195.26,31215
28/01/2025,193.64,70437
04/11/2021,2393.17,41369
13/05/2017,902.66,72183
02/01/2020,2143.28,50046
25/05/2014,3441.86,71125
07/04/2017,212.17,46065
07/07/2017,1018.82,22913
02/10/2014,1850.75,61190
14/08/2013,727.78,76916
02/03/2016,516.41,32498
21/01/2021,4623.38,52366
24/04/2024,3328.41,69447
01/04/2020,290.83,68028
05/04/2013,2084.5,95137
09/12/2019,4433.69,78108
01/12/2022,2004.47,13032
10/07/2020,1979.62,74681
18/09/2014,1757.34,14896
16/12/2024,3940.44,25835
03/06/2021,2476.83,26123
27/04/2021,3618.12,96322
29/04/2013,381.14,72859
20/09/2020,768.31,59076
18/10/2023,2600.29,38445
31/10/2019,2708.6,18091
11/06/2019,3927.24,67427
20/02/2025,3450.11,16001
04/01/2025,153.08,97278
04/06/2023,1431.16,76580
04/12/2011,1451.66,40246
16/01/2017,1808.21,19485
28/04/2024,1386.42,22517
14/03/2016,1074.32,16345
02/06/2020,133.93,56137
28/05/2012,2133.2,44011
21/08/2019,3622.12,64798
13/12/2024,1719.46,83925
02/02/2020,1680.92,64474
13/11/2014,2301.38,69137
17/03/2018,2300.13,32190
26/09/2014,3238.88,96825
09/12/2014,4739.36,41983
12/03/2021,1244.76,31729
27/12/2022,2443.54,33987
05/10/2019,3081.07,83336
19/01/2018,2497.8,75252
12/03/2021,3813.46,69855
21/11/2022,2869.45,33989
23/02/2023,4281.31,42902
18/11/2018,4260.17,30105
31/05/2019,3034.99,78794
23/09/2016,3255.1,29985
29/12/2024,1060.46,38567
12/08/2017,2989.07,50286
24/01/2018,4697.8,16873
13/05/2017,3211.09,50510
04/11/2022,1925.7,45044
06/06/2021,3957.68,45852
05/07/2018,2050.51,72732
10/08/2021,2766.96,38865
20/01/2012,467.59,94470
01/02/2020,4083.26,97464
13/10/2014,1594.5,72611
27/05/2020,1713.31,69904
10/11/2015,4028.25,72431
31/05/2022,881.82,16945
12/03/2019,2841.14,28643
03/04/2014,1509.79,65195
30/10/2019,1968.77,66994
25/11/2019,1759.34,42250
15/07/2017,2422.23,40063
30/04/2022,2786.53,63660
11/07/2024,2703.93,12190
16/11/2013,4876.75,64916
24/07/2014,4263.5,75822
23/11/2018,2271.45,97195
11/03/2012,4633.99,61701
17/08/2013,4191.46,91530
01/05/2016,1819.8,37926
22/07/2017,791.99,35851
13/04/2021,4277.55,99260
22/04/2020,2387.91,37317
16/01/2019,4907.9,74631
27/07/2021,3044.8,17622
06/07/2021,3417.38,60039
05/10/2020,4828.07,94692
08/11/2024,337.18,35365
10/12/2024,3663.01,47693
22/02/2012,2924.03,54094
18/07/2021,1470.9,26375
06/04/2019,1130.12,87947
05/12/2013,3139.63,35039
09/09/2020,4894.99,67908
22/07/2017,4707.83,24971
28/12/2013,1124.59,10872
01/08/2024,3308.05,15812
29/04/2024,1774.58,26716
30/08/2016,4754.62,71015
25/04/2015,545.4,52449
23/09/2022,2470.34,89522
25/02/2021,3446.67,93869
06/07/2014,2481.06,70277
28/06/2022,157.75,23718
10/11/2011,2514.7,30771
14/02/2023,928.6,10088
04/02/2021,4198.06,64819
22/10/2015,3439.04,31614
10/04/2025,1871.71,14246
24/01/2013,540.67,17977
11/07/2022,3977.68,81431
29/04/2017,2097.16,67748
09/12/2021,1281.91,51249
21/11/2014,1615.46,34195
30/04/2018,3552.44,34363
29/06/2016,2226.41,74562
15/04/2012,929.41,14773
09/03/2024,3635.37,24798
29/06/2012,877.17,34524
03/12/2024,1357.85,20946
20/02/2024,974.13,92825
28/12/2013,1854.77,88609
12/11/2015,1347.6,41079
20/04/2020,1432.78,51445
27/01/2020,4410.76,79681
16/02/2021,4517.73,88622
13/10/2023,4168.81,70859
04/12/2012,3611.03,94629
07/02/2022,2575.95,65249
02/11/2011,4311.0,20831
15/03/2021,3091.23,53056
30/11/2022,2968.82,57042
21/09/2022,4189.01,78894
08/06/2013,2033.91,46775
24/08/2012,4824.38,18279
16/10/2014,2986.15,16594
06/11/2017,4041.53,46454
13/10/2023,3382.17,84943
19/07/2014,1986.71,11751
07/03/2013,3828.26,42142
12/10/2024,2444.48,30468
31/05/2015,4306.05,38534
07/04/2019,2354.36,56780
02/08/2024,3267.87,50260
22/09/2016,3190.41,39894
02/05/2020,4261.41,12350
12/01/2019,4636.33,44163
21/10/2017,1353.18,26974
26/03/2020,598.15,73219
07/01/2025,4823.6,90437
28/03/2022,3043.83,15174
23/06/2024,358.73,47317
12/02/2020,1392.81,66293
28/10/2015,2173.42,55894
03/10/2020,331.47,63986
16/01/2013,1979.53,51618
17/01/2022,4301.74,39831
24/01/2025,1951.37,65668
14/01/2013,2624.13,35312
22/05/2024,3944.75,94632
30/12/2019,1453.83,27145
22/06/2014,1078.17,48193
29/12/2016,2280.58,84453
07/04/2017,4372.47,47651
16/07/2019,887.09,17614
19/10/2011,2350.0,57609
06/01/2018,382.38,72365
03/03/2019,2112.85,52821
16/03/2019,2409.12,45617
08/01/2012,3469.38,73758
02/11/2020,1814.58,90252
15/01/2021,3348.41,92129
08/09/2017,4011.68,20779
16/07/2020,2606.38,95127
14/06/2021,100.45,21628
05/06/2023,1608.93,36830
27/08/2023,547.03,96400
29/03/2025,2641.69,28324
15/11/2014,1548.43,55509
27/06/2013,575.27,23627
01/10/2017,3590.0,72225
03/06/2019,937.03,76446
25/05/2018,4737.34,42121
06/04/2019,578.81,29122
25/10/2022,2101.1,42631
24/04/2023,2358.95,58996
28/09/2013,1856.43,29447
06/05/2012,744.57,25551
26/04/2022,3265.39,80001
17/02/2024,417.46,24412
07/12/2022,1351.83,60156
13/12/2011,1046.89,65246
29/10/2024,2888.18,19363
09/04/2016,4360.49,71662
22/05/2015,2851.22,87426
31/08/2014,4892.7,53140
04/11/2024,3533.18,50043
