fecha,monto,referencia
2024-07-29,4138.25,31665
2025-02-11,3795.16,49295
2025-04-24,1633.81,60078
2025-02-13,2793.65,35745
2025-03-11,3918.19,57848
2024-08-01,366.34,60111
2025-02-02,469.82,79863
2024-08-19,2120.49,62428
2025-02-15,1569.66,97425
2025-01-03,1860.27,11943
2025-01-28,4026.1,29458
2025-02-23,1207.01,55019
2024-07-16,4403.92,35792
2024-08-26,4699.42,68343
2025-04-28,1993.63,90132
2024-12-18,405.4,69508
2024-07-06,3456.58,58255
2024-10-04,1580.6,49895
2025-03-08,1781.52,98809
2025-02-11,3901.74,18235
2025-02-21,2724.76,81210
2024-10-15,2306.75,41960
2024-10-23,3140.61,54617
2024-11-01,141.83,89729
2024-12-13,854.7,32172
2024-10-13,4814.67,46885
2025-02-01,555.5,53490
2024-09-18,1309.95,50964
2024-09-03,2795.22,30378
2025-01-29,2038.41,54667
2025-04-02,2624.55,35338
2025-04-26,1103.53,30824
2024-11-10,774.96,41789
2025-02-17,3263.67,38728
2024-10-17,578.9,53140
2024-12-10,1612.31,87519
2024-11-19,2040.05,77581
2025-02-21,3509.5,56870
2025-04-13,3596.69,51577
2025-03-30,2952.41,66688
2025-03-23,1166.76,36779
2025-03-21,4560.57,93104
2024-08-31,3360.35,92780
2024-09-25,3839.74,48633
2025-03-15,4283.16,85345
2025-03-19,676.67,37051
2024-09-09,3751.41,50346
2024-12-21,575.63,19918
2025-04-24,132.17,53954
2025-02-22,358.82,27604
2024-08-11,711.5,97620
2024-08-13,1322.65,86466
2024-08-13,724.93,67693
2024-09-26,1176.37,19479
2025-02-26,126.73,84260
2024-09-18,1695.17,40850
2025-04-12,2043.15,27182
2025-01-22,1040.98,17406
2025-02-04,2463.95,41476
2024-10-26,4435.28,87527
2025-03-18,3620.46,25201
2024-12-17,4638.82,61734
2024-09-01,4354.21,86924
2025-02-13,4189.04,33796
2024-12-07,4802.63,74614
2024-10-31,4789.54,54389
2024-10-18,1945.75,21199
2024-10-02,3152.97,73964
2025-02-19,2720.04,66427
2025-02-24,713.26,90749
2024-07-02,297.42,64917
2024-12-15,3948.55,79319
2025-04-05,1517.19,80667
2025-03-24,2722.52,21982
2024-07-09,175.15,68342
2024-10-22,1672.72,83176
2025-01-27,992.04,75408
2025-01-12,2934.67,51903
2025-04-10,4190.21,66891
2024-07-25,2977.41,67458
2024-09-27,3904.51,40762
2024-08-17,1001.11,92639
2025-03-01,4955.64,99360
2024-07-27,547.18,78196
2025-03-31,3462.14,54604
2024-07-15,405.88,95570
2024-10-01,2953.5,13504
2024-07-10,4597.62,44600
2025-03-25,3106.29,35447
2024-07-28,4293.08,40159
2024-11-01,1900.21,69709
2025-04-11,3694.45,91783
2024-08-06,1972.48,35533
2025-03-30,346.64,62189
2024-11-28,1984.66,15552
2025-01-12,4823.88,49525
2024-11-27,4174.25,55461
2024-09-17,1759.82,36990
2024-12-13,3391.08,26812
2024-10-14,3202.78,75252
2025-04-21,397.12,76896
2025-02-01,2292.08,27428
2025-02-09,4313.3,87196
2025-04-19,2744.26,48736
2024-10-20,256.92,88846
2025-03-05,715.99,13489
2024-08-21,1371.07,85729
2025-03-22,2587.89,88213
2024-10-26,454.46,37623
2024-10-02,1918.38,14454
2024-11-21,2167.06,86883
2024-08-30,2918.44,84129
2024-08-02,3087.85,88878
2025-01-15,1576.36,12742
2024-08-04,2286.48,15366
2024-09-30,1078.73,90689
2024-07-06,1356.05,68882
2024-12-23,2793.31,30769
2025-02-04,1118.81,52489
2024-11-23,1648.22,98511
2025-01-02,646.3,68436
2025-04-11,2803.25,30088
2024-09-15,840.17,53992
2024-12-20,137.42,52448
2024-07-26,3421.43,81494
2024-09-10,2890.29,20959
2024-08-19,758.01,68416
2024-11-13,4949.18,84865
2024-10-02,807.66,30888
2024-08-30,858.42,75719
2024-12-04,4138.56,40808
2024-09-09,1775.13,17134
2024-12-22,4122.04,15453
2024-08-28,773.64,46619
2025-03-04,367.21,42127
2025-01-12,4245.54,32622
2024-07-05,1754.57,64662
2025-03-06,245.16,48371
2024-09-13,2907.03,86860
2025-01-10,4566.51,59941
2024-07-08,1218.78,96763
2025-03-21,2209.49,91642
2024-08-07,1249.7,38430
2024-10-16,3908.3,59278
2024-11-13,1754.49,74167
2024-11-25,4135.02,80734
2024-07-16,1429.42,86593
2024-08-22,4213.71,55951
2025-02-21,4552.03,66060
2024-07-20,2701.92,25132
2024-07-05,3540.72,75463
2025-03-16,1318.83,74695
2024-08-26,4457.57,87791
2024-07-29,2630.98,66948
2025-03-27,2783.13,73037
2024-07-29,3037.86,19653
2024-11-17,4449.22,62115
2024-11-28,4211.08,61707
2024-08-25,1578.73,45325
2025-03-09,3212.77,61030
2024-12-06,1993.39,81402
2024-11-30,3153.66,23321
2025-04-01,2002.67,27778
2024-07-31,4296.28,79726
2024-10-21,2518.42,99965
2025-01-03,4286.18,50101
2024-11-04,2301.46,26781
2024-10-28,2836.86,67387
2024-08-19,4517.44,42757
2024-09-02,4299.72,71502
2024-12-05,1866.16,50743
2025-04-03,109.69,43994
2024-10-17,4360.37,52514
2025-04-26,4661.34,18041
2024-10-15,435.95,26641
2025-04-03,3299.58,14118
2024-08-14,3526.26,17765
2025-02-12,3421.54,14187
2025-02-03,4580.84,49995
2024-08-13,3340.87,46076
2024-07-12,4645.12,63012
2024-08-13,1550.12,78678
2025-02-28,816.17,46982
2024-12-05,4055.83,88201
2025-03-25,394.69,24046
2024-11-01,4432.61,80539
2025-04-09,786.52,11182
2024-07-11,854.37,98494
2024-08-24,776.76,27043
2025-04-01,3029.48,53962
2024-09-04,1943.59,46845
2025-03-12,4280.31,38236
2025-04-13,3683.04,26625
2025-01-19,3159.3,75539
2025-01-05,3501.76,57073
2025-04-08,2224.99,73045
2024-07-03,2133.79,88559
2024-08-18,301.77,95360
2024-08-28,2393.6,85888
2024-11-04,1361.17,99383
2024-11-12,3992.22,69071
2024-07-05,840.03,80770
2024-12-09,325.42,56119
2024-10-13,1429.88,41621
2024-09-22,2362.66,25795
2024-08-16,3337.32,50565
2025-02-26,2706.85,74882
2024-11-18,4298.23,19534
2024-12-22,4395.97,85132
2024-07-16,108.89,24323
2025-02-08,996.02,29258
2024-11-07,1419.87,76180
2024-10-07,4877.67,68673
2024-07-12,233.17,88057
2025-03-20,771.7,76443
2025-04-25,4824.79,79308
2024-11-11,4126.12,66200
2024-07-30,3206.06,59646
2025-03-18,2235.85,46198
2025-02-18,3700.11,29037
2025-03-02,2934.07,64649
2024-09-03,719.75,60760
2025-04-07,3937.98,79971
2024-09-05,232.72,66705
2024-08-19,4441.2,70295
2024-12-11,497.46,87971
2024-11-01,2716.35,97856
2024-12-21,4470.31,27462
2024-08-13,2534.36,70105
2024-11-26,3124.05,94376
2024-08-23,2416.02,82601
2024-11-15,2272.3,32848
2024-08-03,2609.04,90130
2025-02-21,1123.3,66374
2024-11-10,4797.64,48172
2025-02-23,1995.25,46937
2025-03-04,4614.65,37806
2024-12-19,3580.99,57073
2025-04-13,2072.29,68160
2024-12-01,2502.76,95788
2025-01-30,226.95,19299
2024-09-10,3284.3,47643
2024-08-26,3621.18,54407
2025-04-26,3926.18,52141
2024-10-20,4405.43,75421
2024-09-09,2017.46,66459
2024-12-05,3867.55,42988
2024-09-08,3974.45,71791
2025-01-04,768.92,69438
2024-12-30,202.52,79872
2025-01-27,3560.29,36603
2024-12-01,1004.6,42238
2025-03-09,656.0,87098
2024-11-20,2827.43,64310
2024-07-31,4006.39,33967
2025-01-12,4778.47,41762
2024-12-27,4723.65,47374
2025-01-19,1366.43,94578
2024-11-29,3847.19,27503
2024-07-05,1632.56,32064
2025-04-07,1853.1,98405
2025-02-06,3102.95,37313
2024-12-13,3596.96,65884
2024-07-20,727.49,86732
2024-11-04,1420.15,65468
2024-09-13,2880.67,90961
2024-11-21,2770.24,40426
2024-08-08,3487.48,86829
2024-08-07,2281.53,74168
2025-04-10,2102.33,69017
2025-03-31,944.59,61472
2025-04-06,1454.7,65058
2025-01-20,1056.12,89620
2025-02-09,2870.64,75099
2025-02-06,3495.37,25412
2024-08-25,4075.76,10179
2025-02-21,2537.31,83120
2025-02-28,2949.03,56479
2024-08-29,4647.8,10713
2024-09-01,2703.36,24143
2024-09-06,4581.2,42320
2024-12-23,4744.01,29338
2025-01-24,700.12,62677
2024-07-09,3773.6,85751
2025-02-04,186.06,82470
2025-04-18,1923.15,28369
2025-04-19,3104.58,46750
2025-04-07,1489.73,46136
2024-09-08,4315.91,67642
2025-03-26,2134.24,21176
2024-07-12,881.88,23072
2024-12-14,2628.14,88680
2025-04-02,3400.82,72980
2024-09-01,3076.49,42102
2025-01-13,3567.26,27597
2024-10-31,984.64,81895
2024-08-11,2102.15,40667
2024-09-04,2198.41,38274
2025-03-08,1769.98,11842
2025-01-27,4175.07,30402
2025-03-24,2424.87,12527
2024-08-24,2824.03,20716
2024-10-07,951.48,50140
2025-02-23,329.92,80568
2024-09-12,1965.85,52113
2024-07-30,561.75,73097
2024-10-16,1142.27,27838
2024-10-11,4399.8,30606
2025-04-25,656.48,27715
2024-08-08,1163.88,22703
2025-02-05,3380.8,50232
2024-09-23,3149.29,56651
2025-02-03,3344.67,21627
2024-11-28,946.47,12772
2025-04-05,4840.5,69130
2024-07-09,2775.51,58137
2024-11-06,3096.78,46120
2024-07-12,584.15,73291
2024-07-13,2837.89,17474
2025-02-16,1897.44,51014
2025-02-25,154.05,55045
2024-07-14,2692.65,67928
2025-01-04,1202.77,16657
2025-04-26,392.07,20009
2025-01-08,4747.39,85486
2024-08-31,4754.35,20619
2024-08-06,1624.56,91067
2025-04-07,883.51,19068
2024-10-27,4043.9,97131
2025-01-25,3706.0,40544
2024-11-05,258.62,92567
2025-04-04,484.35,27677
2024-07-04,4001.15,72602
2025-01-11,3350.29,27014
2024-11-03,4407.83,79632
2024-09-30,1517.16,93914
2025-04-02,3293.69,66246
2024-11-04,1294.06,42340
2024-11-13,1714.21,71227
2025-04-23,4704.66,37670
2025-04-24,4117.54,61127
2024-09-01,2322.57,48222
2024-11-20,1565.38,29988
2025-02-23,2398.06,94069
2024-08-23,2556.8,78557
2024-11-26,4637.72,55575
2024-07-11,3214.11,38518
2024-10-21,1883.24,51010
2024-08-07,1289.85,27687
2024-07-24,931.88,85875
2025-03-28,1059.66,69876
2024-09-17,2637.6,19113
2025-01-28,1082.01,47817
2025-04-22,2355.43,54255
2025-01-21,4373.2,50715
2024-08-06,4217.24,10913
2025-02-23,3081.36,37549
2025-02-01,3661.64,43667
2024-12-08,2026.59,57338
2025-03-29,2892.92,64165
2024-11-06,3426.67,89984
2024-12-16,690.36,91460
2024-10-26,2269.97,79864
2024-11-12,3933.56,78406
2024-09-23,2014.01,56200
2025-04-16,604.19,28599
2024-12-22,4315.64,97218
2025-04-26,776.92,10968
2024-12-11,1960.33,46525
2024-11-20,2635.66,85564
